1,mechan,1,.44369749923271273
1,products/,1,1.3979400086720377
1,improv,1,.2218487496163564
1,institut,3,.4280025107061946
1,nil,1,.3979400086720376
1,state,1,.28399665636520083
1,econom,3,1.3310924976981382
1,area,2,.23837281543841735
1,crop,1,.11918640771920867
1,programm,1,.19382002601611284
1,answer,1,.5528419686577808
1,/,1,.28399665636520083
1,insitu,1,1.3979400086720377
1,2225,1,1.0969100130080565
1,2226,1,1.3979400086720377
1,-,2,.33498217458752744
1,group,1,.3979400086720376
1,learn,1,.7958800173440752
1,practic,4,.7752801040644514
1,2223,1,1.0969100130080565
1,2224,1,1.0969100130080565
1,2221,1,1.0969100130080565
1,mention,1,.9208187539523752
1,2222,1,1.0969100130080565
1,applic,2,.4436974992327128
1,expertis,1,1.0969100130080565
1,result,1,.09691001300805642
1,watersh,6,2.387640052032226
1,ensu,1,.9208187539523752
1,identifi,2,.23837281543841735
1,implement,1,.3979400086720376
1,manag,1,.14266750356873154
1,expect,1,.5528419686577808
1,indic,1,.619788758288394
1,scientist,1,.2218487496163564
1,horticultur,1,.5528419686577808
1,storag,2,1.5917600346881504
1,adopt,1,.44369749923271273
1,livelihood,2,1.5917600346881504
1,cswcr&ti,1,1.3979400086720377
1,veget,2,.7130946470276253
1,plan,1,.2518119729937996
1,diversifi,1,.7958800173440752
1,rainwat,2,1.5917600346881504
1,structur,3,1.3310924976981382
1,measur,1,.28399665636520083
1,speci,1,.35654732351381263
1,evolv,2,1.3979400086720377
1,devis,1,1.3979400086720377
1,long,1,.35654732351381263
1,inccreas,1,1.3979400086720377
1,field,1,.07572071393811834
1,problem,2,.7130946470276253
1,process/,1,.9208187539523752
1,model,1,.6989700043360189
1,s,1,.2518119729937996
1,assess,1,.31875876262441283
1,222,2,2.193820026016113
1,packag,1,.619788758288394
1,util,2,.4436974992327128
1,system,1,.11918640771920867
1,yield,1,.2518119729937996
1,product,3,.2907300390241693
1,bellari,1,.619788758288394
1,resourc,1,.35654732351381263
1,2.improv,1,1.3979400086720377
1,net,1,.619788758288394
1,medium,1,.494850021680094
1,situ,1,.9208187539523752
1,countri,2,.989700043360188
1,investigatori,2,2.193820026016113
1,farmer,1,.35654732351381263
1,gap,1,.6989700043360189
1,mandat,1,.7958800173440752
1,water,6,1.0049465237625823
1,due,2,.33498217458752744
1,import,1,.16749108729376372
1,farmers’,1,.6989700043360189
1,address,1,.2518119729937996
1,recycl,1,.9208187539523752
1,villag,1,.3979400086720376
1,research,2,.19382002601611284
1,.participatori,1,1.3979400086720377
1,moistur,1,.3979400086720376
1,losses;ground,1,1.3979400086720377
1,develop,7,.12410136872302131
1,secur,2,1.5917600346881504
1,karnataka,1,.3979400086720376
1,commission’,1,1.0969100130080565
1,soil,3,.5024732618812912
1,project,3,.2907300390241693
1,conserv,5,1.259059864968998
1,non-land,1,1.3979400086720377
1,enterpris,1,1.0969100130080565
1,technolog,4,1.2750350504976513
1,ground,1,.3979400086720376
1,knowledg,2,1.8416375079047504
1,quick,1,.9208187539523752
1,activ,1,.2518119729937996
1,vis-à-vi,1,.7958800173440752
1,obtain,1,.28399665636520083
1,harvest,2,.7958800173440752
1,attempt,1,.619788758288394
1,land,1,.2518119729937996
1,process,2,.7130946470276253
1,social,3,1.8593662748651818
1,‘plan,1,1.0969100130080565
1,farm,1,.19382002601611284
1,propos,2,.8873949984654255
1,sustain,1,.31875876262441283
1,suitabl,2,.5679933127304017
1,benefit,4,2.211367874631123
1,gener,1,.09691001300805642
1,detail,1,.2218487496163564
1,runoff,1,.494850021680094
1,group/institut,1,1.0969100130080565
1,test,2,.4436974992327128
1,protect,1,.494850021680094
1,carri,1,.2518119729937996
1,effici,1,.31875876262441283
1,recharg,2,1.5917600346881504
1,runprocess,1,1.3979400086720377
1,special,1,.28399665636520083
1,studi,1,.03621217265444471
1,question,1,.619788758288394
1,pursu,1,.9208187539523752
1,base,2,.33498217458752744
1,intervent,2,1.8416375079047504
1,monitor,1,.5528419686577808
1,basi,1,.5528419686577808
1,anticip,2,2.193820026016113
1,participatori,3,2.0969100130080567
1,1.quantif,1,1.3979400086720377
1,estim,1,.11918640771920867
1,term,2,.4436974992327128
2,flow,2,.989700043360188
2,rao,1,.7958800173440752
2,1.0,1,.6989700043360189
2,statu,3,1.484550065040282
2,1.1,1,.9208187539523752
2,high,1,.19382002601611284
2,compar,2,.5679933127304017
2,improv,4,.8873949984654256
2,goyal,1,1.0969100130080565
2,river,1,.7958800173440752
2,b,1,.2518119729937996
2,untreat,2,2.193820026016113
2,year,2,.15144142787623668
2,treatment,1,.44369749923271273
2,number,3,.6655462488490692
2,socio-hydrolog,1,1.3979400086720377
2,60,1,.7958800173440752
2,time,1,.35654732351381263
2,area,2,.23837281543841735
2,reveal,3,1.3310924976981382
2,crop,1,.11918640771920867
2,g.r.halli,1,1.3979400086720377
2,57.4%,1,1.3979400086720377
2,sresutl,1,1.3979400086720377
2,174,1,1.3979400086720377
2,turn,1,.9208187539523752
2,9,1,.2218487496163564
2,enhanc,1,.44369749923271273
2,nation,2,.7130946470276253
2,level,3,.8519899690956025
2,t/,1,.9208187539523752
2,gulli,1,.9208187539523752
2,total,1,.14266750356873154
2,watersh,5,1.989700043360188
2,204,1,.9208187539523752
2,172%,1,1.3979400086720377
2,press,1,.7958800173440752
2,ha,1,.44369749923271273
2,manag,2,.28533500713746307
2,451.9,1,1.3979400086720377
2,721,1,1.3979400086720377
2,wter,1,1.3979400086720377
2,agarw,1,1.3979400086720377
2,minor,2,1.8416375079047504
2,locat,1,.11918640771920867
2,rais,1,.7958800173440752
2,india,2,.5036239459875992
2,consider,1,.9208187539523752
2,chinna,1,1.3979400086720377
2,dist,2,2.193820026016113
2,storag,4,3.183520069376301
2,pre,1,.9208187539523752
2,subject,1,.619788758288394
2,pradesh,1,.44369749923271273
2,rainwat,1,.7958800173440752
2,averag,1,.3979400086720376
2,treat,2,1.3979400086720377
2,measur,1,.28399665636520083
2,forest,1,.494850021680094
2,creat,2,1.239577516576788
2,short,1,.619788758288394
2,andhra,1,.619788758288394
2,m,1,.35654732351381263
2,2205,2,1.8416375079047504
2,1996,1,1.0969100130080565
2,surfac,7,3.8698937806044658
2,reduc,1,.3979400086720376
2,construct,1,.5528419686577808
2,adhikari,1,1.0969100130080565
2,intern,1,.494850021680094
2,t/year,1,1.3979400086720377
2,potenti,1,.31875876262441283
2,2002,1,.6989700043360189
2,2000,1,.5528419686577808
2,includ,1,.2218487496163564
2,5-10%,1,1.3979400086720377
2,system,1,.11918640771920867
2,yield,1,.2518119729937996
2,chennatekur,1,1.3979400086720377
2,product,1,.09691001300805642
2,catchment,2,1.5917600346881504
2,20,1,.44369749923271273
2,10,2,.7958800173440752
2,70%,1,1.3979400086720377
2,well,4,4.387640052032226
2,11,1,.44369749923271273
2,resourc,2,.7130946470276253
2,14,1,.3979400086720376
2,25,1,.5528419686577808
2,kurnool,1,1.3979400086720377
2,17,1,.494850021680094
2,18,1,.44369749923271273
2,70-,1,1.3979400086720377
2,block,1,.6989700043360189
2,live,3,2.7624562618571256
2,relat,1,.44369749923271273
2,micro,2,1.5917600346881504
2,issu,1,.7958800173440752
